 53.259890205973065 53.32928123355958 52.45705653232108 53.431177182538434 53.36477048192174 53.049595262840874 53.69063918660111 53.146282273506245 53.4636734120157 53.807634228722
 53.978726670370826 53.79038742612601 53.21846924429404 53.57069071586346 53.922274677401894 54.46604641991877 53.72213691198222 53.27150121156052 53.57474718225199 54.48501954023023
 54.321162685777736 54.10973890969738 54.92993347849943 54.525855749255236 54.66227802648346 54.30379721124765 54.38720384434755 54.170875953864815 54.273199427370905 53.31595471345574
 53.39160267197473 54.39093797564598 54.821512831757595 53.90768858395952 54.127789433960764 54.557179412808765 54.787332468432936 53.78146448241101 54.78114445482019 55.45334768422844
 55.25084505372701 56.02901862497863 55.67858202017875 55.51553257803065 55.30585067946824 55.88058155537473 55.720718357676006 54.78836815695501 55.81150013681583 55.01900283679521
 53.92355800853415 55.47052979089399 54.605072144939626 54.981217739157955 54.673413099441206 54.87217115567286 54.054868992976786 54.13998723307526 54.246624449745624 55.03255738556261
 61.49438700018022 64.0095483986533 61.509639127954664 62.775714107962955 64.40383728614746 63.89534744825186 64.8113090739943 62.38200303573767 63.69986879003672 64.01834573108073
 52.23124660791756 52.64283836964243 51.940145716839346 52.39635097259807 51.88952114389614 52.52573689572963 52.319632431849925 52.03668209444863 52.35847814369394 51.6593676233844
 63.99910984680975 63.794061797719706 62.58064967910889 62.939587920385996 64.90281153599577 62.98159140174289 62.82956582817624 60.489759557010224 60.99507073586261 63.487791697187774
 59.72693615070543 58.54000059960016 57.85365458674796 58.440333035811896 59.018986096596144 58.82036252111523 59.4295700292429 57.939430631442676 58.63309907959894 58.59762726913864
 57.204065535218035 58.91438631841286 57.263035664138556 57.45301362024808 58.52442880486441 58.283053891742306 58.755680653063635 56.63200027817825 57.297549283371524 58.6727859507623
 53.271811023648816 53.59237608882165 54.41905598336334 54.43211957227828 54.742831827342904 54.168787053247044 54.06901879577074 52.99181943306181 53.2888690673996 54.02331115506592
 53.158935964226295 53.843636428813504 53.39349561680984 53.552756710972474 53.635938724155594 53.15632692577528 53.34563770836905 53.2876809872249 52.9069569660141 53.71863396763892
 54.488559019924146 53.849512108964014 54.52325380394402 54.2402342003162 54.57684250229342 53.56396497499681 54.18157656002193 53.54407302896108 54.47140592662291 53.56057787395552
 54.127473316371244 53.64805751824162 54.049344270086 54.69050953124839 54.35703001881284 54.596129128656095 54.604820621799675 53.65760681300728 54.44480686137138 54.82422192040546
 55.355483065137356 55.49512325384443 56.24685362202333 54.89837594339757 55.68731257895916 55.345697711505444 55.15569228670434 55.2886958268975 55.587143888038646 55.939621823492274
 60.22516796403595 62.46260265731369 60.127903139292904 59.84676916653457 61.68804028350391 60.088315395838805 61.65011207098791 59.47554741439718 60.646169698157635 60.789372209937405
 63.4884045552512 64.97762347269645 64.07069188261629 64.31218883682989 66.43799494461662 65.59505872601657 66.57963967648543 62.2149857823788 65.18620142956775 64.13721069354114
 51.52310574220153 52.25326455966734 51.95478460988643 51.45687602478038 51.98810882480151 51.43472397594621 52.21973724241566 51.63240445116131 51.65550609806971 51.88148847106987
 55.492121381170975 55.25503058003975 54.18193695602806 53.82928658839419 54.28328099670813 54.05842234280727 54.17930531259207 54.51967599442 55.49584479080749 54.70509505703202
 53.585774754464474 53.68203151607951 53.90492838038927 53.034076095364156 54.020179389427184 53.17090197610491 54.29828044743662 53.890810263607115 53.78772559452814 53.62529158259868
 57.52477827330662 58.74546983161115 59.15032983961743 57.8123777074227 58.712445691411844 58.84157270352637 57.63024127427718 56.99528332022734 58.55903902453401 58.028462334065395
 65.5352017959382 62.756855276808395 62.964524700689495 61.95074557486838 66.14247248418506 62.93756908670508 62.65180868584725 62.34707584128193 64.60026364826598 65.11348290541045
 64.20692347308824 63.53936854811953 63.59748598774282 63.93253366832496 63.90493754479818 63.58478547919639 63.992928955222176 64.09652721947215 63.993313455518056 64.15119566851756
 54.25519330107572 54.69464886117919 54.71684694472095 54.95497894908569 54.62758226721941 54.86390800416421 55.69403289713308 55.01814602412272 54.967131076817374 55.20753167448164
 53.991113092639466 54.16632133300039 53.72113430518718 53.67313735676003 54.221518578429915 54.00225629737417 54.87425396781816 54.54123881978626 54.4734087030903 54.33561754591418
 55.63408764775169 54.484542325984705 54.35477101396856 54.33176540077556 55.12651286233966 55.621201075689555 55.059702565427926 54.745071183600395 55.47882699836111 54.16351892610088
 55.644694185033615 55.97115612080156 56.08981666245437 56.22415784679581 55.12715480485039 55.030824506207146 54.9967506503649 54.61619166575632 55.8840567947308 54.415196763005085
 58.92207371491504 57.34215835787469 58.41806369640482 58.57821440369937 58.223537486760165 57.92219655790524 58.36145958259754 57.51948198983878 58.05484113512958 56.65797307487473
 62.28013418030594 61.38105944124622 61.486068106179054 62.050846631099375 61.72231077279333 61.43802050314019 59.87880625761831 60.274243952009655 61.80489167358049 62.683618482027335
 56.404508904523475 56.216256032235286 56.79527403430917 56.79009078024191 57.41571953715958 56.4846275913637 56.70866417615947 56.47831171644812 56.27662428696727 55.42992294059203
